nombre,instrucciones,lanzamiento,unidades,previstas,edicion,estado,precio,fecha_licencia,contrato_licencia,instru
juego1141,https://instruccion1141.pdf,2/3/2008,400,50,1,n,125,,,instruccion1141
juego1142,https://instruccion1142.pdf,2/3/2008,400,50,1,n,75,,,instruccion1142
juego1143,https://instruccion1143.pdf,2/3/2008,400,50,1,n,100,,,instruccion1143
juego1144,https://instruccion1144.pdf,2/3/2008,400,50,1,n,320,,,instruccion1144
juego1145,https://instruccion1145.pdf,2/3/2008,400,50,1,n,100,,,instruccion1145
juego1146,https://instruccion1146.pdf,2/3/2008,400,50,1,n,150,,,instruccion1146
juego1147,https://instruccion1147.pdf,2/3/2008,400,50,1,n,200,,,instruccion1147
juego1148,https://instruccion1148.pdf,2/3/2008,400,50,1,n,370,,,instruccion1148
juego1149,https://instruccion1149.pdf,2/3/2008,400,50,1,n,125,,,instruccion1149
juego1150,https://instruccion1150.pdf,2/3/2008,400,50,1,n,75,,,instruccion1150
juego1151,https://instruccion1151.pdf,2/3/2008,400,50,1,n,100,,,instruccion1151
juego1152,https://instruccion1152.pdf,2/3/2008,400,50,1,n,320,,,instruccion1152
juego1153,https://instruccion1153.pdf,2/3/2008,400,50,1,n,100,,,instruccion1153
juego1154,https://instruccion1154.pdf,2/3/2008,400,50,1,n,150,,,instruccion1154
juego1155,https://instruccion1155.pdf,2/3/2008,400,50,1,n,200,,,instruccion1155
juego1156,https://instruccion1156.pdf,2/3/2008,400,50,1,n,370,,,instruccion1156
juego1157,https://instruccion1157.pdf,2/3/2008,400,50,1,n,125,,,instruccion1157
juego1158,https://instruccion1158.pdf,2/3/2008,400,50,1,n,75,,,instruccion1158
juego1159,https://instruccion1159.pdf,2/3/2008,400,50,1,n,100,,,instruccion1159
juego1160,https://instruccion1160.pdf,2/3/2008,400,50,1,n,320,,,instruccion1160
juego1161,https://instruccion1161.pdf,2/3/2008,400,50,1,n,100,,,instruccion1161
juego1162,https://instruccion1162.pdf,2/3/2008,400,50,1,n,150,,,instruccion1162
juego1163,https://instruccion1163.pdf,2/3/2008,400,50,1,n,200,,,instruccion1163
juego1164,https://instruccion1164.pdf,2/3/2008,400,50,1,n,370,,,instruccion1164
juego1165,https://instruccion1165.pdf,2/3/2008,400,50,1,n,125,,,instruccion1165
juego1166,https://instruccion1166.pdf,2/3/2008,400,50,1,n,75,,,instruccion1166
juego1167,https://instruccion1167.pdf,2/3/2008,400,50,1,n,100,,,instruccion1167
juego1168,https://instruccion1168.pdf,2/3/2008,400,50,1,n,320,,,instruccion1168
juego1169,https://instruccion1169.pdf,2/3/2008,400,50,1,n,100,,,instruccion1169
juego1170,https://instruccion1170.pdf,2/3/2008,400,50,1,n,150,,,instruccion1170
juego1171,https://instruccion1171.pdf,2/3/2008,400,50,1,n,200,,,instruccion1171
juego1172,https://instruccion1172.pdf,2/3/2008,400,50,1,n,370,,,instruccion1172
juego1173,https://instruccion1173.pdf,2/3/2008,400,50,1,n,125,,,instruccion1173
juego1174,https://instruccion1174.pdf,2/3/2008,400,50,1,n,75,,,instruccion1174
juego1175,https://instruccion1175.pdf,2/3/2008,400,50,1,n,100,,,instruccion1175
juego1176,https://instruccion1176.pdf,2/3/2008,400,50,1,n,320,,,instruccion1176
juego1177,https://instruccion1177.pdf,2/3/2008,400,50,1,n,100,,,instruccion1177
juego1178,https://instruccion1178.pdf,2/3/2008,400,50,1,n,150,,,instruccion1178
juego1179,https://instruccion1179.pdf,2/3/2008,400,50,1,n,200,,,instruccion1179
juego1180,https://instruccion1180.pdf,2/3/2008,400,50,1,n,370,,,instruccion1180
juego1181,https://instruccion1181.pdf,2/3/2008,400,50,1,n,125,,,instruccion1181
juego1182,https://instruccion1182.pdf,2/3/2008,400,50,1,n,75,,,instruccion1182
juego1183,https://instruccion1183.pdf,2/3/2008,400,50,1,n,100,,,instruccion1183
juego1184,https://instruccion1184.pdf,2/3/2008,400,50,1,n,320,,,instruccion1184
juego1185,https://instruccion1185.pdf,2/3/2008,400,50,1,n,100,,,instruccion1185
juego1186,https://instruccion1186.pdf,2/3/2008,400,50,1,n,150,,,instruccion1186
juego1187,https://instruccion1187.pdf,2/3/2008,400,50,1,n,200,,,instruccion1187
juego1188,https://instruccion1188.pdf,2/3/2008,400,50,1,n,370,,,instruccion1188
juego1189,https://instruccion1189.pdf,2/3/2008,400,50,1,n,125,,,instruccion1189
juego1190,https://instruccion1190.pdf,2/3/2008,400,50,1,n,75,,,instruccion1190
juego1191,https://instruccion1191.pdf,2/3/2008,400,50,1,n,100,,,instruccion1191
juego1192,https://instruccion1192.pdf,2/3/2008,400,50,1,n,320,,,instruccion1192
juego1193,https://instruccion1193.pdf,2/3/2008,400,50,1,n,100,,,instruccion1193
juego1194,https://instruccion1194.pdf,2/3/2008,400,50,1,n,150,,,instruccion1194
juego1195,https://instruccion1195.pdf,2/3/2008,400,50,1,n,200,,,instruccion1195
juego1196,https://instruccion1196.pdf,2/3/2008,400,50,1,n,370,,,instruccion1196
juego1197,https://instruccion1197.pdf,2/3/2008,400,50,1,n,125,,,instruccion1197
juego1198,https://instruccion1198.pdf,2/3/2008,400,50,1,n,75,,,instruccion1198
juego1199,https://instruccion1199.pdf,2/3/2008,400,50,1,n,100,,,instruccion1199
juego1200,https://instruccion1200.pdf,2/3/2008,400,50,1,n,320,,,instruccion1200
juego1201,https://instruccion1201.pdf,2/3/2008,400,50,1,n,100,,,instruccion1201
juego1202,https://instruccion1202.pdf,2/3/2008,400,50,1,n,150,,,instruccion1202
juego1203,https://instruccion1203.pdf,2/3/2008,400,50,1,n,200,,,instruccion1203
juego1204,https://instruccion1204.pdf,2/3/2008,400,50,1,n,370,,,instruccion1204
juego1205,https://instruccion1205.pdf,2/3/2008,400,50,1,n,125,,,instruccion1205
juego1206,https://instruccion1206.pdf,2/3/2008,400,50,1,n,75,,,instruccion1206
juego1207,https://instruccion1207.pdf,2/3/2008,400,50,1,n,100,,,instruccion1207
juego1208,https://instruccion1208.pdf,2/3/2008,400,50,1,n,320,,,instruccion1208
juego1209,https://instruccion1209.pdf,2/3/2008,400,50,1,n,100,,,instruccion1209
juego1210,https://instruccion1210.pdf,2/3/2008,400,50,1,n,150,,,instruccion1210
juego1211,https://instruccion1211.pdf,2/3/2008,400,50,1,n,200,,,instruccion1211
juego1212,https://instruccion1212.pdf,2/3/2008,400,50,1,n,370,,,instruccion1212
juego1213,https://instruccion1213.pdf,2/3/2008,400,50,1,n,125,,,instruccion1213
juego1214,https://instruccion1214.pdf,2/3/2008,400,50,1,n,75,,,instruccion1214
juego1215,https://instruccion1215.pdf,2/3/2008,400,50,1,n,100,,,instruccion1215
juego1216,https://instruccion1216.pdf,2/3/2008,400,50,1,n,320,,,instruccion1216
juego1217,https://instruccion1217.pdf,2/3/2008,400,50,1,n,100,,,instruccion1217
juego1218,https://instruccion1218.pdf,2/3/2008,400,50,1,n,150,,,instruccion1218
juego1219,https://instruccion1219.pdf,2/3/2008,400,50,1,n,200,,,instruccion1219
juego1220,https://instruccion1220.pdf,2/3/2008,400,50,1,n,370,,,instruccion1220
juego1221,https://instruccion1221.pdf,2/3/2008,400,50,1,n,125,,,instruccion1221
juego1222,https://instruccion1222.pdf,2/3/2008,400,50,1,n,75,,,instruccion1222
juego1223,https://instruccion1223.pdf,2/3/2008,400,50,1,n,100,,,instruccion1223
juego1224,https://instruccion1224.pdf,2/3/2008,400,50,1,n,320,,,instruccion1224
juego1225,https://instruccion1225.pdf,2/3/2008,400,50,1,n,100,,,instruccion1225
juego1226,https://instruccion1226.pdf,2/3/2008,400,50,1,n,150,,,instruccion1226
juego1227,https://instruccion1227.pdf,2/3/2008,400,50,1,n,200,,,instruccion1227
juego1228,https://instruccion1228.pdf,2/3/2008,400,50,1,n,370,,,instruccion1228
juego1229,https://instruccion1229.pdf,2/3/2008,400,50,1,n,125,,,instruccion1229
juego1230,https://instruccion1230.pdf,2/3/2008,400,50,1,n,75,,,instruccion1230
juego1231,https://instruccion1231.pdf,2/3/2008,400,50,1,n,100,,,instruccion1231
juego1232,https://instruccion1232.pdf,2/3/2008,400,50,1,n,320,,,instruccion1232
juego1233,https://instruccion1233.pdf,2/3/2008,400,50,1,n,100,,,instruccion1233
juego1234,https://instruccion1234.pdf,2/3/2008,400,50,1,n,150,,,instruccion1234
juego1235,https://instruccion1235.pdf,2/3/2008,400,50,1,n,200,,,instruccion1235
juego1236,https://instruccion1236.pdf,2/3/2008,400,50,1,n,370,,,instruccion1236
juego1237,https://instruccion1237.pdf,2/3/2008,400,50,1,n,125,,,instruccion1237
juego1238,https://instruccion1238.pdf,2/3/2008,400,50,1,n,75,,,instruccion1238
juego1239,https://instruccion1239.pdf,2/3/2008,400,50,1,n,100,,,instruccion1239
juego1240,https://instruccion1240.pdf,2/3/2008,400,50,1,n,320,,,instruccion1240
juego1241,https://instruccion1241.pdf,2/3/2008,400,50,1,n,100,,,instruccion1241
juego1242,https://instruccion1242.pdf,2/3/2008,400,50,1,n,150,,,instruccion1242
juego1243,https://instruccion1243.pdf,2/3/2008,400,50,1,n,200,,,instruccion1243
juego1244,https://instruccion1244.pdf,2/3/2008,400,50,1,n,370,,,instruccion1244
juego1245,https://instruccion1245.pdf,2/3/2008,400,50,1,n,125,,,instruccion1245
juego1246,https://instruccion1246.pdf,2/3/2008,400,50,1,n,75,,,instruccion1246
juego1247,https://instruccion1247.pdf,2/3/2008,400,50,1,n,100,,,instruccion1247
juego1248,https://instruccion1248.pdf,2/3/2008,400,50,1,n,320,,,instruccion1248
juego1249,https://instruccion1249.pdf,2/3/2008,400,50,1,n,100,,,instruccion1249
juego1250,https://instruccion1250.pdf,2/3/2008,400,50,1,n,150,,,instruccion1250
juego1251,https://instruccion1251.pdf,2/3/2008,400,50,1,n,200,,,instruccion1251
juego1252,https://instruccion1252.pdf,2/3/2008,400,50,1,n,370,,,instruccion1252
juego1253,https://instruccion1253.pdf,2/3/2008,400,50,1,n,125,,,instruccion1253
juego1254,https://instruccion1254.pdf,2/3/2008,400,50,1,n,75,,,instruccion1254
juego1255,https://instruccion1255.pdf,2/3/2008,400,50,1,n,100,,,instruccion1255
juego1256,https://instruccion1256.pdf,2/3/2008,400,50,1,n,320,,,instruccion1256
juego1257,https://instruccion1257.pdf,2/3/2008,400,50,1,n,100,,,instruccion1257
juego1258,https://instruccion1258.pdf,2/3/2008,400,50,1,n,150,,,instruccion1258
juego1259,https://instruccion1259.pdf,2/3/2008,400,50,1,n,200,,,instruccion1259
juego1260,https://instruccion1260.pdf,2/3/2008,400,50,1,n,370,,,instruccion1260
juego1261,https://instruccion1261.pdf,2/3/2008,400,50,1,n,125,,,instruccion1261
juego1262,https://instruccion1262.pdf,2/3/2008,400,50,1,n,75,,,instruccion1262
juego1263,https://instruccion1263.pdf,2/3/2008,400,50,1,n,100,,,instruccion1263
juego1264,https://instruccion1264.pdf,2/3/2008,400,50,1,n,320,,,instruccion1264
juego1265,https://instruccion1265.pdf,2/3/2008,400,50,1,n,100,,,instruccion1265
juego1266,https://instruccion1266.pdf,2/3/2008,400,50,1,n,150,,,instruccion1266
juego1267,https://instruccion1267.pdf,2/3/2008,400,50,1,n,200,,,instruccion1267
juego1268,https://instruccion1268.pdf,2/3/2008,400,50,1,n,370,,,instruccion1268
juego1269,https://instruccion1269.pdf,2/3/2008,400,50,1,n,125,,,instruccion1269
juego1270,https://instruccion1270.pdf,2/3/2008,400,50,1,n,75,,,instruccion1270
juego1271,https://instruccion1271.pdf,2/3/2008,400,50,1,n,100,,,instruccion1271
juego1272,https://instruccion1272.pdf,2/3/2008,400,50,1,n,320,,,instruccion1272
juego1273,https://instruccion1273.pdf,2/3/2008,400,50,1,n,100,,,instruccion1273
juego1274,https://instruccion1274.pdf,2/3/2008,400,50,1,n,150,,,instruccion1274
juego1275,https://instruccion1275.pdf,2/3/2008,400,50,1,n,200,,,instruccion1275
juego1276,https://instruccion1276.pdf,2/3/2008,400,50,1,n,370,,,instruccion1276
juego1277,https://instruccion1277.pdf,2/3/2008,400,50,1,n,125,,,instruccion1277
juego1278,https://instruccion1278.pdf,2/3/2008,400,50,1,n,75,,,instruccion1278
juego1279,https://instruccion1279.pdf,2/3/2008,400,50,1,n,100,,,instruccion1279
juego1280,https://instruccion1280.pdf,2/3/2008,400,50,1,n,320,,,instruccion1280
juego1281,https://instruccion1281.pdf,2/3/2008,400,50,1,n,100,,,instruccion1281
juego1282,https://instruccion1282.pdf,2/3/2008,400,50,1,n,150,,,instruccion1282
juego1283,https://instruccion1283.pdf,2/3/2008,400,50,1,n,200,,,instruccion1283
juego1284,https://instruccion1284.pdf,2/3/2008,400,50,1,n,370,,,instruccion1284
juego1285,https://instruccion1285.pdf,2/3/2008,400,50,1,n,125,,,instruccion1285
juego1286,https://instruccion1286.pdf,2/3/2008,400,50,1,n,75,,,instruccion1286
juego1287,https://instruccion1287.pdf,2/3/2008,400,50,1,n,100,,,instruccion1287
juego1288,https://instruccion1288.pdf,2/3/2008,400,50,1,n,320,,,instruccion1288
juego1289,https://instruccion1289.pdf,2/3/2008,400,50,1,n,100,,,instruccion1289
juego1290,https://instruccion1290.pdf,2/3/2008,400,50,1,n,150,,,instruccion1290
juego1291,https://instruccion1291.pdf,2/3/2008,400,50,1,n,200,,,instruccion1291
juego1292,https://instruccion1292.pdf,2/3/2008,400,50,1,n,370,,,instruccion1292
juego1293,https://instruccion1293.pdf,2/3/2008,400,50,1,n,125,,,instruccion1293
juego1294,https://instruccion1294.pdf,2/3/2008,400,50,1,n,75,,,instruccion1294
juego1295,https://instruccion1295.pdf,2/3/2008,400,50,1,n,100,,,instruccion1295
juego1296,https://instruccion1296.pdf,2/3/2008,400,50,1,n,320,,,instruccion1296
juego1297,https://instruccion1297.pdf,2/3/2008,400,50,1,n,100,,,instruccion1297
juego1298,https://instruccion1298.pdf,2/3/2008,400,50,1,n,150,,,instruccion1298
juego1299,https://instruccion1299.pdf,2/3/2008,400,50,1,n,200,,,instruccion1299
juego1300,https://instruccion1300.pdf,2/3/2008,400,50,1,n,370,,,instruccion1300
juego1301,https://instruccion1301.pdf,2/3/2008,400,50,1,n,125,,,instruccion1301
juego1302,https://instruccion1302.pdf,2/3/2008,400,50,1,n,75,,,instruccion1302
juego1303,https://instruccion1303.pdf,2/3/2008,400,50,1,n,100,,,instruccion1303
juego1304,https://instruccion1304.pdf,2/3/2008,400,50,1,n,320,,,instruccion1304
juego1305,https://instruccion1305.pdf,2/3/2008,400,50,1,n,100,,,instruccion1305
juego1306,https://instruccion1306.pdf,2/3/2008,400,50,1,n,150,,,instruccion1306
juego1307,https://instruccion1307.pdf,2/3/2008,400,50,1,n,200,,,instruccion1307
juego1308,https://instruccion1308.pdf,2/3/2008,400,50,1,n,370,,,instruccion1308
juego1309,https://instruccion1309.pdf,2/3/2008,400,50,1,n,125,,,instruccion1309
juego1310,https://instruccion1310.pdf,2/3/2008,400,50,1,n,75,,,instruccion1310
juego1311,https://instruccion1311.pdf,2/3/2008,400,50,1,n,100,,,instruccion1311
juego1312,https://instruccion1312.pdf,2/3/2008,400,50,1,n,320,,,instruccion1312
juego1313,https://instruccion1313.pdf,2/3/2008,400,50,1,n,100,,,instruccion1313
juego1314,https://instruccion1314.pdf,2/3/2008,400,50,1,n,150,,,instruccion1314
juego1315,https://instruccion1315.pdf,2/3/2008,400,50,1,n,200,,,instruccion1315
juego1316,https://instruccion1316.pdf,2/3/2008,400,50,1,n,370,,,instruccion1316
juego1317,https://instruccion1317.pdf,2/3/2008,400,50,1,n,125,,,instruccion1317
juego1318,https://instruccion1318.pdf,2/3/2008,400,50,1,n,75,,,instruccion1318
juego1319,https://instruccion1319.pdf,2/3/2008,400,50,1,n,100,,,instruccion1319
juego1320,https://instruccion1320.pdf,2/3/2008,400,50,1,n,320,,,instruccion1320
juego1321,https://instruccion1321.pdf,2/3/2008,400,50,1,n,100,,,instruccion1321
juego1322,https://instruccion1322.pdf,2/3/2008,400,50,1,n,150,,,instruccion1322
juego1323,https://instruccion1323.pdf,2/3/2008,400,50,1,n,200,,,instruccion1323
juego1324,https://instruccion1324.pdf,2/3/2008,400,50,1,n,370,,,instruccion1324
juego1325,https://instruccion1325.pdf,2/3/2008,400,50,1,n,125,,,instruccion1325
juego1326,https://instruccion1326.pdf,2/3/2008,400,50,1,n,75,,,instruccion1326
juego1327,https://instruccion1327.pdf,2/3/2008,400,50,1,n,100,,,instruccion1327
juego1328,https://instruccion1328.pdf,2/3/2008,400,50,1,n,320,,,instruccion1328
juego1329,https://instruccion1329.pdf,2/3/2008,400,50,1,n,100,,,instruccion1329
juego1330,https://instruccion1330.pdf,2/3/2008,400,50,1,n,150,,,instruccion1330
juego1331,https://instruccion1331.pdf,2/3/2008,400,50,1,n,200,,,instruccion1331
juego1332,https://instruccion1332.pdf,2/3/2008,400,50,1,n,370,,,instruccion1332
juego1333,https://instruccion1333.pdf,2/3/2008,400,50,1,n,125,,,instruccion1333
juego1334,https://instruccion1334.pdf,2/3/2008,400,50,1,n,75,,,instruccion1334
juego1335,https://instruccion1335.pdf,2/3/2008,400,50,1,n,100,,,instruccion1335
juego1336,https://instruccion1336.pdf,2/3/2008,400,50,1,n,320,,,instruccion1336
juego1337,https://instruccion1337.pdf,2/3/2008,400,50,1,n,100,,,instruccion1337
juego1338,https://instruccion1338.pdf,2/3/2008,400,50,1,n,150,,,instruccion1338
juego1339,https://instruccion1339.pdf,2/3/2008,400,50,1,n,200,,,instruccion1339
juego1340,https://instruccion1340.pdf,2/3/2008,400,50,1,n,370,,,instruccion1340
juego1341,https://instruccion1341.pdf,2/3/2008,400,50,1,n,125,,,instruccion1341
juego1342,https://instruccion1342.pdf,2/3/2008,400,50,1,n,75,,,instruccion1342
juego1343,https://instruccion1343.pdf,2/3/2008,400,50,1,n,100,,,instruccion1343
juego1344,https://instruccion1344.pdf,2/3/2008,400,50,1,n,320,,,instruccion1344
juego1345,https://instruccion1345.pdf,2/3/2008,400,50,1,n,100,,,instruccion1345
juego1346,https://instruccion1346.pdf,2/3/2008,400,50,1,n,150,,,instruccion1346
juego1347,https://instruccion1347.pdf,2/3/2008,400,50,1,n,200,,,instruccion1347
juego1348,https://instruccion1348.pdf,2/3/2008,400,50,1,n,370,,,instruccion1348
juego1349,https://instruccion1349.pdf,2/3/2008,400,50,1,n,125,,,instruccion1349
juego1350,https://instruccion1350.pdf,2/3/2008,400,50,1,n,75,,,instruccion1350
juego1351,https://instruccion1351.pdf,2/3/2008,400,50,1,n,100,,,instruccion1351
juego1352,https://instruccion1352.pdf,2/3/2008,400,50,1,n,320,,,instruccion1352
juego1353,https://instruccion1353.pdf,2/3/2008,400,50,1,n,100,,,instruccion1353
juego1354,https://instruccion1354.pdf,2/3/2008,400,50,1,n,150,,,instruccion1354
juego1355,https://instruccion1355.pdf,2/3/2008,400,50,1,n,200,,,instruccion1355
juego1356,https://instruccion1356.pdf,2/3/2008,400,50,1,n,370,,,instruccion1356
juego1357,https://instruccion1357.pdf,2/3/2008,400,50,1,n,125,,,instruccion1357
juego1358,https://instruccion1358.pdf,2/3/2008,400,50,1,n,75,,,instruccion1358
juego1359,https://instruccion1359.pdf,2/3/2008,400,50,1,n,100,,,instruccion1359
juego1360,https://instruccion1360.pdf,2/3/2008,400,50,1,n,320,,,instruccion1360
juego1361,https://instruccion1361.pdf,2/3/2008,400,50,1,n,100,,,instruccion1361
juego1362,https://instruccion1362.pdf,2/3/2008,400,50,1,n,150,,,instruccion1362
juego1363,https://instruccion1363.pdf,2/3/2008,400,50,1,n,200,,,instruccion1363
juego1364,https://instruccion1364.pdf,2/3/2008,400,50,1,n,370,,,instruccion1364
juego1365,https://instruccion1365.pdf,2/3/2008,400,50,1,n,125,,,instruccion1365
juego1366,https://instruccion1366.pdf,2/3/2008,400,50,1,n,75,,,instruccion1366
juego1367,https://instruccion1367.pdf,2/3/2008,400,50,1,n,100,,,instruccion1367
juego1368,https://instruccion1368.pdf,2/3/2008,400,50,1,n,320,,,instruccion1368
juego1369,https://instruccion1369.pdf,2/3/2008,400,50,1,n,100,,,instruccion1369
juego1370,https://instruccion1370.pdf,2/3/2008,400,50,1,n,150,,,instruccion1370
juego1371,https://instruccion1371.pdf,2/3/2008,400,50,1,n,200,,,instruccion1371
juego1372,https://instruccion1372.pdf,2/3/2008,400,50,1,n,370,,,instruccion1372
